910329
1704720
1656472
1635650
1288770
884269
1512762
1463258
1369568

12208
353569
1060349
1434265
97517
101295
1597264
1013871
353278
70487
1284812
931148
1644903
1286681
943034
1729149
1172358
1317945
1397016
813672
97476

1523836
875320

1516805
108516
1278021
1080014
1743102
874716
1032975
1069878
1767258
846475
1385508
202947
1446847
1708301
833640
1610466
1089143
69891
97210
1088856
896878
1742692
1520358
865752
1113169
900075
896264
1056696
64040
1141391
350894
1161814
1469372
1505413
1429937
1337298
815556
788920
354950
19584
1037646
849146
872589

768835
929940
1809519
945841
1553404
1060736
875045
1013237
1413329
320340
1040130
707549
1067491
1000697
906163
798081
95029
21076
743316
824142
1331284
1334036
749038
1463101
1517302
1802768
1326801
1023459
796343
1041061
21665
320193
1493761
825313
105132
1069202
849145
1509646
1119083
1636222
1397187
1046568


1596532
1611005
1313310
1527636
815094
1492426
1045810
1530804
746515
910521
859737
1059556
1048477
1121788
1713443
1159167
789019
1316644
1056288
4127
717720
1091907

42888
317788
804328
6951
766011
1552797
946563
878927
1065332
920371
914475
851520
1690511
1082923
1015922
814547
50863
943819

62996
1604481
724910
1580670
55785
945114
1582568
1017673
1746618
1467373
1280452

898173
1288403
909108
949870
722572
61004
1393052
1129155
937966
49826
1024478
350737
1003201
814676
937556
875622
1403161
922621
33488
355811
1434588
319201
84839

1408198
2488
1486957
1573516
315213
47111
1282637
701288
1365742
882184
1396814
877890
59478
1128173
936468
16875
57515
1555280
1352010
853816
1456189
1610601
1075736
880117
1370637
310158
1655891
866787
1058057
1262039
105770
701719
779152
1488917
60667
31667
1590976
1585521
1107843
803649
1110646
1639300
1572910
1721181
1652044
1652044
1065059
352825
720858
72205
1759136
794172

1683695
1099800
842023
930420
1065088
916365
1031308
731012
858877
827187
913290
885725
1302215
1677250
933036
723531
1769731
1299969
1329394
743988
49071
723254
1421517
822416
1421182
318154
835011
712515
1137789
69733
25895
80424
1419945
1433642
1061574
804753
737758
1437226
1640455
1082554
1060955
1340243
1674910
29644
885245
1521332
80172
896262
1126975
9092
935494
69488
1624794
706698
313927
1433195
1123799
1075124
1748824
701818
1494259
1670592

66740
1691445
718877
1496443
830524
1179929
1032220
916789
1529864
1169652
912767
1088413
48465
1474735
1567529
937098
1443646
1373715
200406
948708
1436208
91142
46619

1035267
1579241
1180262
825542
1668397
1000753
1741530
1378239
771999
833079
276720
1002047
730464
1003078
1595761
1109345
16868
1356570
1419612
867773

820313
1744781
1547903
82020
1393311
105016

1109138
1383312
91440
1042776
764478
877212
1101302
63908
756894
60519
1069394
1577552
1529192
1727263
29534
1121404
1666138
719955
874866
1356576
1341439
1448893
1113256
1559865
1459200
851205
936395
77159

1588823
1075607
1030997
746598
772406
14930
1442145
1609702
1360901
1071058
1043277
89439
1570827
1712807
1066194
1673358
277135
1538849
1626115
832101
908937
1057060
916540
1648416
55772
320187
1768259
72331
1005284
1561566
8818
89800
773141
1711291
946581
59527
1720446
32604
1092699
788329
731766
728535
21344
1373670
1499543
1577916
1039399
799292
1328581
88948
88948
1528849
1021561
1575515

1408710
743238
85535
1528356
1601046
806172
1381074
95574
783324

883241
50292
1024672
1696558
1110803
1035983
799850
1781335
1145255
74046
80661
65270
1573097
1402057
